0.0;0.0201;7;13;3;1001
0.0;0.0202;7;14;6;997
0.0;0.0203;9;15;4;996
0.0;0.020399999999999998;9;14;3;998
0.0;0.020499999999999997;6;13;4;1001
0.0;0.020599999999999997;3;15;2;1004
0.0;0.020699999999999996;1;16;3;1004
0.0;0.020799999999999996;4;12;4;1004
0.0;0.020899999999999995;5;16;6;997
0.0;0.020999999999999994;7;10;6;1001
0.0;0.021099999999999994;8;15;1;1000
0.0;0.021199999999999993;7;16;5;996
0.0;0.021299999999999993;8;18;5;993
0.0;0.021399999999999992;5;22;9;988
0.0;0.02149999999999999;8;9;7;1000
0.0;0.02159999999999999;7;24;2;991
0.0;0.02169999999999999;11;15;4;994
0.0;0.02179999999999999;7;13;5;999
0.0;0.02189999999999999;4;11;3;1006
0.0;0.02199999999999999;5;13;4;1002
0.0;0.022099999999999988;8;21;6;989
0.0;0.022199999999999987;7;13;6;998
0.0;0.022299999999999986;4;15;2;1003
0.0;0.022399999999999986;4;15;4;1001
0.0;0.022499999999999985;3;14;9;998
0.0;0.022599999999999985;6;21;2;995
0.0;0.022699999999999984;7;16;2;999
0.0;0.022799999999999983;6;21;6;991
0.0;0.022899999999999983;6;10;2;1006
0.0;0.022999999999999982;8;20;9;987
0.0;0.02309999999999998;10;15;10;989
0.0;0.02319999999999998;5;30;2;987
0.0;0.02329999999999998;6;19;6;993
0.0;0.02339999999999998;4;16;7;997
0.0;0.02349999999999998;1;27;3;993
0.0;0.02359999999999998;5;14;6;999
0.0;0.023699999999999978;3;15;8;998
0.0;0.023799999999999977;5;26;6;987
0.0;0.023899999999999977;7;13;5;999
0.0;0.023999999999999976;7;11;3;1003
0.0;0.024099999999999976;3;21;4;996
0.0;0.024199999999999975;5;18;4;997
0.0;0.024299999999999974;5;20;4;995
0.0;0.024399999999999974;6;11;3;1004
0.0;0.024499999999999973;9;26;4;985
0.0;0.024599999999999973;5;15;5;999
0.0;0.024699999999999972;7;9;6;1002
0.0;0.02479999999999997;7;13;4;1000
0.0;0.02489999999999997;13;19;10;982
0.0;0.02499999999999997;7;16;7;994
0.0;0.02509999999999997;2;11;5;1006
0.0;0.02519999999999997;5;19;7;993
0.0;0.02529999999999997;8;19;5;992
0.0;0.025399999999999968;4;23;5;992
0.0;0.025499999999999967;7;25;7;985
0.0;0.025599999999999967;5;16;3;1000
0.0;0.025699999999999966;9;23;11;981
0.0;0.025799999999999965;3;13;6;1002
0.0;0.025899999999999965;7;10;6;1001
0.0;0.025999999999999964;5;23;9;987
0.0;0.026099999999999964;8;26;8;982
0.0;0.026199999999999963;6;19;8;991
0.0;0.026299999999999962;3;19;12;990
0.0;0.02639999999999996;5;24;7;988
0.0;0.02649999999999996;6;19;9;990
0.0;0.02659999999999996;7;27;6;984
0.0;0.02669999999999996;4;28;9;983
0.0;0.02679999999999996;8;21;7;988
0.0;0.02689999999999996;9;13;8;994
0.0;0.026999999999999958;6;23;3;992
0.0;0.027099999999999957;9;20;12;983
0.0;0.027199999999999957;7;21;4;992
0.0;0.027299999999999956;2;23;6;993
0.0;0.027399999999999956;7;25;7;985
0.0;0.027499999999999955;7;23;7;987
0.0;0.027599999999999954;4;12;6;1002
0.0;0.027699999999999954;5;16;8;995
0.0;0.027799999999999953;6;24;11;983
0.0;0.027899999999999953;8;16;9;991
0.0;0.027999999999999952;11;24;5;984
0.0;0.02809999999999995;6;18;6;994
0.0;0.02819999999999995;8;25;4;987
0.0;0.02829999999999995;9;14;5;996
0.0;0.02839999999999995;13;22;7;982
0.0;0.02849999999999995;3;14;8;999
0.0;0.02859999999999995;8;32;7;977
0.0;0.028699999999999948;4;18;6;996
0.0;0.028799999999999947;5;15;6;998
0.0;0.028899999999999947;5;18;6;995
0.0;0.028999999999999946;9;17;10;988
0.0;0.029099999999999945;8;23;5;988
0.0;0.029199999999999945;5;12;8;999
0.0;0.029299999999999944;8;25;9;982
0.0;0.029399999999999944;11;19;5;989
0.0;0.029499999999999943;7;22;3;992
0.0;0.029599999999999942;8;16;2;998
0.0;0.02969999999999994;5;16;8;995
0.0;0.02979999999999994;9;22;8;985
0.0;0.02989999999999994;5;17;7;995
0.0;0.02999999999999994;6;30;4;984
0.0;0.03009999999999994;6;24;8;986
0.0;0.03019999999999994;7;20;9;988
0.0;0.030299999999999938;2;18;9;995
0.0;0.030399999999999937;7;23;7;987
0.0;0.030499999999999937;8;16;8;992
0.0;0.030599999999999936;11;22;9;982
0.0;0.030699999999999936;7;21;8;988
0.0;0.030799999999999935;6;28;9;981
0.0;0.030899999999999934;7;23;9;985
0.0;0.030999999999999934;9;27;3;985
0.0;0.031099999999999933;9;29;8;978
0.0;0.031199999999999933;10;13;3;998
0.0;0.03129999999999993;5;30;8;981
0.0;0.031399999999999935;6;27;3;988
0.0;0.03149999999999994;4;18;9;993
0.0;0.03159999999999994;5;24;8;987
0.0;0.031699999999999944;10;21;8;985
0.0;0.031799999999999946;6;18;14;986
0.0;0.03189999999999995;7;22;12;983
0.0;0.03199999999999995;13;26;6;979
0.0;0.032099999999999955;10;21;13;980
0.0;0.03219999999999996;12;27;9;976
0.0;0.03229999999999996;10;19;8;987
0.0;0.032399999999999964;6;28;8;982
0.0;0.032499999999999966;4;18;7;995
0.0;0.03259999999999997;5;17;10;992
0.0;0.03269999999999997;13;22;8;981
0.0;0.032799999999999975;15;26;6;977
0.0;0.03289999999999998;6;28;4;986
0.0;0.03299999999999998;6;29;3;986
0.0;0.033099999999999984;8;16;6;994
0.0;0.033199999999999986;7;16;15;986
0.0;0.03329999999999999;12;28;8;976
0.0;0.03339999999999999;7;25;3;989
0.0;0.033499999999999995;10;21;7;986
0.0;0.0336;14;25;11;974
0.0;0.0337;3;23;9;989
0.0;0.033800000000000004;10;30;6;978
0.0;0.033900000000000007;5;20;5;994
0.0;0.03400000000000001;10;29;10;975
0.0;0.03410000000000001;10;17;4;993
0.0;0.034200000000000015;11;25;12;976
0.0;0.03430000000000002;5;27;9;983
0.0;0.03440000000000002;9;25;9;981
0.0;0.034500000000000024;5;21;8;990
0.0;0.03460000000000003;7;27;11;979
0.0;0.03470000000000003;3;24;11;986
0.0;0.03480000000000003;12;24;7;981
0.0;0.034900000000000035;10;33;9;972
0.0;0.03500000000000004;14;28;12;970
0.0;0.03510000000000004;8;28;14;974
0.0;0.035200000000000044;9;24;9;982
0.0;0.03530000000000005;12;31;8;973
0.0;0.03540000000000005;11;27;14;972
0.0;0.03550000000000005;4;24;9;987
0.0;0.035600000000000055;13;28;4;979
0.0;0.03570000000000006;8;22;10;984
0.0;0.03580000000000006;12;17;4;991
0.0;0.035900000000000064;12;17;11;984
0.0;0.03600000000000007;9;24;15;976
0.0;0.03610000000000007;9;27;9;979
0.0;0.03620000000000007;10;32;12;970
0.0;0.036300000000000075;12;27;13;972
0.0;0.03640000000000008;7;18;8;991
0.0;0.03650000000000008;6;28;11;979
0.0;0.036600000000000084;12;37;8;967
0.0;0.03670000000000009;10;25;6;983
0.0;0.03680000000000009;6;29;9;980
0.0;0.03690000000000009;10;44;5;965
0.0;0.037000000000000095;10;33;9;972
0.0;0.0371000000000001;4;25;11;984
0.0;0.0372000000000001;6;29;7;982
0.0;0.037300000000000104;14;27;9;974
0.0;0.03740000000000011;11;29;19;965
0.0;0.03750000000000011;7;32;8;977
0.0;0.03760000000000011;15;27;7;975
0.0;0.037700000000000115;9;24;12;979
0.0;0.03780000000000012;11;36;11;966
0.0;0.03790000000000012;11;32;3;978
0.0;0.038000000000000124;10;33;9;972
0.0;0.03810000000000013;10;44;12;958
0.0;0.03820000000000013;9;36;8;971
0.0;0.03830000000000013;7;21;15;981
0.0;0.038400000000000135;9;29;10;976
0.0;0.03850000000000014;14;29;12;969
0.0;0.03860000000000014;6;26;12;980
0.0;0.038700000000000144;11;28;12;973
0.0;0.03880000000000015;4;24;12;984
0.0;0.03890000000000015;12;28;11;973
0.0;0.03900000000000015;12;29;11;972
0.0;0.039100000000000155;9;34;9;972
0.0;0.03920000000000016;8;26;9;981
0.0;0.03930000000000016;8;25;13;978
0.0;0.039400000000000164;12;28;11;973
0.0;0.03950000000000017;8;28;17;971
0.0;0.03960000000000017;19;31;9;965
0.0;0.03970000000000017;7;29;7;981
0.0;0.039800000000000176;10;32;11;971
0.0;0.03990000000000018;7;37;4;976
0.0;0.04000000000000018;13;23;11;977
0.0;0.040100000000000184;12;25;8;979
0.0;0.04020000000000019;10;25;8;981
0.0;0.04030000000000019;11;28;10;975
0.0;0.04040000000000019;10;23;14;977
0.0;0.040500000000000196;7;29;11;977
0.0;0.0406000000000002;12;25;8;979
0.0;0.0407000000000002;10;40;13;961
0.0;0.040800000000000204;13;30;11;970
0.0;0.04090000000000021;10;24;10;980
0.0;0.04100000000000021;8;28;7;981
0.0;0.04110000000000021;7;33;15;969
0.0;0.041200000000000216;5;25;7;987
0.0;0.04130000000000022;9;35;5;975
0.0;0.04140000000000022;13;30;4;977
0.0;0.041500000000000224;12;25;16;971
0.0;0.04160000000000023;11;25;8;980
0.0;0.04170000000000023;12;29;8;975
0.0;0.04180000000000023;7;27;10;980
0.0;0.041900000000000236;13;34;8;969
0.0;0.04200000000000024;16;46;9;953
0.0;0.04210000000000024;12;25;6;981
0.0;0.042200000000000244;8;28;14;974
0.0;0.04230000000000025;8;29;7;980
0.0;0.04240000000000025;11;31;5;977
0.0;0.04250000000000025;13;35;9;967
0.0;0.042600000000000256;9;26;12;977
0.0;0.04270000000000026;9;37;10;968
0.0;0.04280000000000026;13;22;14;975
0.0;0.042900000000000264;9;38;8;969
0.0;0.04300000000000027;18;38;16;952
0.0;0.04310000000000027;9;28;15;972
0.0;0.04320000000000027;10;36;17;961
0.0;0.043300000000000276;10;41;10;963
0.0;0.04340000000000028;8;33;11;972
0.0;0.04350000000000028;9;33;5;977
0.0;0.043600000000000284;7;37;11;969
0.0;0.04370000000000029;6;39;7;972
0.0;0.04380000000000029;10;38;11;965
0.0;0.04390000000000029;14;26;10;974
0.0;0.044000000000000296;10;34;11;969
0.0;0.0441000000000003;8;31;6;979
0.0;0.0442000000000003;17;26;13;968
0.0;0.044300000000000304;8;30;13;973
0.0;0.04440000000000031;7;39;19;959
0.0;0.04450000000000031;12;39;16;957
0.0;0.04460000000000031;8;36;8;972
0.0;0.044700000000000316;13;31;17;963
0.0;0.04480000000000032;7;37;10;970
0.0;0.04490000000000032;15;43;8;958
0.0;0.045000000000000324;10;21;9;984
0.0;0.04510000000000033;14;38;10;962
0.0;0.04520000000000033;12;38;8;966
0.0;0.04530000000000033;11;37;11;965
0.0;0.045400000000000336;10;40;9;965
0.0;0.04550000000000034;14;30;20;960
0.0;0.04560000000000034;11;35;10;968
0.0;0.045700000000000345;13;36;12;963
0.0;0.04580000000000035;11;34;17;962
0.0;0.04590000000000035;15;40;14;955
0.0;0.04600000000000035;8;39;7;970
0.0;0.046100000000000356;12;33;17;962
0.0;0.04620000000000036;9;31;13;971
0.0;0.04630000000000036;10;25;17;972
0.0;0.046400000000000365;8;39;24;953
0.0;0.04650000000000037;13;38;15;958
0.0;0.04660000000000037;12;32;9;971
0.0;0.04670000000000037;12;39;9;964
0.0;0.046800000000000376;18;43;14;949
0.0;0.04690000000000038;8;22;12;982
0.0;0.04700000000000038;18;32;10;964
0.0;0.047100000000000385;10;40;18;956
0.0;0.04720000000000039;12;35;14;963
0.0;0.04730000000000039;14;29;7;974
0.0;0.04740000000000039;10;35;12;967
0.0;0.047500000000000396;15;37;12;960
0.0;0.0476000000000004;8;38;10;968
0.0;0.0477000000000004;28;34;17;945
0.0;0.047800000000000405;9;38;10;967
0.0;0.04790000000000041;13;28;9;974
0.0;0.04800000000000041;12;35;20;957
0.0;0.04810000000000041;13;32;16;963
0.0;0.048200000000000416;20;36;20;948
0.0;0.04830000000000042;10;41;8;965
0.0;0.04840000000000042;7;35;12;970
0.0;0.048500000000000425;19;50;14;941
0.0;0.04860000000000043;17;35;11;961
0.0;0.04870000000000043;14;36;11;963
0.0;0.04880000000000043;12;25;10;977
0.0;0.048900000000000436;16;40;7;961
0.0;0.04900000000000044;18;33;14;959
0.0;0.04910000000000044;17;37;13;957
0.0;0.049200000000000445;10;37;8;969
0.0;0.04930000000000045;19;26;11;968
0.0;0.04940000000000045;22;32;21;949
0.0;0.04950000000000045;23;38;9;954
0.0;0.049600000000000456;20;42;14;948
0.0;0.04970000000000046;12;43;11;958
0.0;0.04980000000000046;15;43;15;951
0.0;0.049900000000000465;13;36;9;966
0.0;0.05000000000000047;15;29;8;972
0.0;0.05010000000000047;7;30;11;976
0.0;0.05020000000000047;12;29;12;971
0.0;0.050300000000000476;20;36;11;957
0.0;0.05040000000000048;16;36;13;959
0.0;0.05050000000000048;10;39;14;961
0.0;0.050600000000000485;12;32;10;970
0.0;0.05070000000000049;12;40;13;959
0.0;0.05080000000000049;6;42;10;966
0.0;0.05090000000000049;17;38;12;957
0.0;0.051000000000000496;17;40;15;952
0.0;0.0511000000000005;18;42;13;951
0.0;0.0512000000000005;16;42;13;953
0.0;0.051300000000000505;7;38;13;966
0.0;0.05140000000000051;11;31;12;970
0.0;0.05150000000000051;15;35;8;966
0.0;0.051600000000000514;15;43;9;957
0.0;0.051700000000000516;10;32;14;968
0.0;0.05180000000000052;13;29;16;966
0.0;0.05190000000000052;11;40;11;962
0.0;0.052000000000000525;15;50;9;950
0.0;0.05210000000000053;22;51;9;942
0.0;0.05220000000000053;10;40;16;958
0.0;0.052300000000000534;8;36;15;965
0.0;0.052400000000000536;13;32;13;966
0.0;0.05250000000000054;10;46;11;957
0.0;0.05260000000000054;7;32;15;970
0.0;0.052700000000000545;14;42;7;961
0.0;0.05280000000000055;11;34;10;969
0.0;0.05290000000000055;15;30;16;963
0.0;0.053000000000000554;14;35;11;964
0.0;0.053100000000000556;14;42;12;956
0.0;0.05320000000000056;18;32;22;952
0.0;0.05330000000000056;14;35;13;962
0.0;0.053400000000000565;18;39;14;953
0.0;0.05350000000000057;11;39;13;961
0.0;0.05360000000000057;11;40;14;959
0.0;0.053700000000000574;15;37;16;956
0.0;0.053800000000000577;13;29;10;972
0.0;0.05390000000000058;6;51;15;952
0.0;0.05400000000000058;9;39;13;963
0.0;0.054100000000000585;11;50;16;947
0.0;0.05420000000000059;11;45;15;953
0.0;0.05430000000000059;15;41;11;957
0.0;0.054400000000000594;15;48;11;950
0.0;0.0545000000000006;12;44;8;960
0.0;0.0546000000000006;15;53;13;943
0.0;0.0547000000000006;11;36;9;968
0.0;0.054800000000000605;17;36;17;954
0.0;0.05490000000000061;11;41;14;958
0.0;0.05500000000000061;13;39;10;962
0.0;0.055100000000000614;14;43;17;950
0.0;0.05520000000000062;16;39;7;962
0.0;0.05530000000000062;8;39;16;961
0.0;0.05540000000000062;14;51;19;940
0.0;0.055500000000000625;11;37;9;967
0.0;0.05560000000000063;13;42;17;952
0.0;0.05570000000000063;16;47;14;947
0.0;0.055800000000000634;18;37;13;956
0.0;0.05590000000000064;11;40;20;953
0.0;0.05600000000000064;15;35;15;959
0.0;0.05610000000000064;15;29;22;958
0.0;0.056200000000000645;13;34;19;958
0.0;0.05630000000000065;16;48;19;941
0.0;0.05640000000000065;13;32;15;964
0.0;0.056500000000000654;17;41;7;959
0.0;0.05660000000000066;20;45;14;945
0.0;0.05670000000000066;21;46;8;949
0.0;0.05680000000000066;13;43;18;950
0.0;0.056900000000000665;11;43;16;954
0.0;0.05700000000000067;19;34;13;958
0.0;0.05710000000000067;15;30;10;969
0.0;0.057200000000000674;14;41;16;953
0.0;0.05730000000000068;15;38;14;957
0.0;0.05740000000000068;15;44;11;954
0.0;0.05750000000000068;20;42;17;945
0.0;0.057600000000000685;17;36;17;954
0.0;0.05770000000000069;14;51;7;952
0.0;0.05780000000000069;14;39;15;956
0.0;0.057900000000000694;7;54;18;945
0.0;0.0580000000000007;20;42;16;946
0.0;0.0581000000000007;13;42;12;957
0.0;0.0582000000000007;20;54;17;933
0.0;0.058300000000000705;15;45;14;950
0.0;0.05840000000000071;13;59;9;943
0.0;0.05850000000000071;19;43;12;950
0.0;0.058600000000000714;21;44;21;938
0.0;0.05870000000000072;14;46;18;946
0.0;0.05880000000000072;17;54;15;938
0.0;0.05890000000000072;12;49;13;950
0.0;0.059000000000000725;13;48;15;948
0.0;0.05910000000000073;19;34;13;958
0.0;0.05920000000000073;22;48;12;942
0.0;0.059300000000000734;10;45;20;949
0.0;0.05940000000000074;18;56;10;940
0.0;0.05950000000000074;16;47;12;949
0.0;0.05960000000000074;16;50;12;946
0.0;0.059700000000000746;20;39;14;951
0.0;0.05980000000000075;16;41;12;955
0.0;0.05990000000000075;15;37;25;947
0.0;0.060000000000000754;22;50;15;937
0.0;0.06010000000000076;17;36;12;959
0.0;0.06020000000000076;19;43;14;948
0.0;0.06030000000000076;10;40;16;958
0.0;0.060400000000000766;14;56;17;937
0.0;0.06050000000000077;17;49;13;945
0.0;0.06060000000000077;17;54;12;941
0.0;0.060700000000000774;21;36;8;959
0.0;0.06080000000000078;19;46;12;947
0.0;0.06090000000000078;11;35;21;957
0.0;0.06100000000000078;11;38;14;961
0.0;0.061100000000000786;24;42;17;941
0.0;0.06120000000000079;16;42;7;959
0.0;0.06130000000000079;16;47;14;947
0.0;0.061400000000000794;20;40;7;957
0.0;0.0615000000000008;18;56;23;927
0.0;0.0616000000000008;16;48;11;949
0.0;0.0617000000000008;19;35;14;956
0.0;0.061800000000000806;15;55;18;936
0.0;0.06190000000000081;16;48;12;948
0.0;0.06200000000000081;10;47;21;946
0.0;0.062100000000000814;20;35;11;958
0.0;0.06220000000000082;18;48;17;941
0.0;0.06230000000000082;10;53;16;945
0.0;0.06240000000000082;16;45;13;950
0.0;0.06250000000000082;13;46;20;945
0.0;0.06260000000000082;16;49;18;941
0.0;0.06270000000000082;19;46;13;946
0.0;0.06280000000000083;13;40;18;953
0.0;0.06290000000000083;13;50;16;945
0.0;0.06300000000000083;18;46;18;942
